lat,speed_mps,timestamp_gmt_ms,lon,hr,time_s,elapsed_s,moving_s,elev_m,body_battery,dist_m,vert_mps,timestamp_utc
50.64035623334348,0.41100001335144043,1753539563000.0,1.818221379071474,154.0,3010.0,3010.0,2661.0,204.0,66.0,7443.60986328125,-0.10000000149011612,2025-07-26 14:19:23+00:00
50.640355898067355,0.0,1753539567000.0,1.8182194512337446,151.0,3014.0,3014.0,2661.0,203.8000030517578,66.0,7443.77001953125,-0.05000000074505806,2025-07-26 14:19:27+00:00
50.640355898067355,0.0,1753539569000.0,1.8182194512337446,150.0,3016.0,3016.0,2661.0,203.8000030517578,66.0,7443.77001953125,0.0,2025-07-26 14:19:29+00:00
50.640355898067355,0.0,1753539575000.0,1.8182194512337446,149.0,3022.0,3022.0,2661.0,203.1999969482422,66.0,7444.02978515625,-0.10000000149011612,2025-07-26 14:19:35+00:00
50.640355898067355,0.3269999921321869,1753539577000.0,1.8182194512337446,146.0,3024.0,3024.0,2663.0,203.1999969482422,66.0,7444.02978515625,0.0,2025-07-26 14:19:37+00:00
50.640355898067355,0.0,1753539579000.0,1.8182194512337446,143.0,3026.0,3026.0,2663.0,203.1999969482422,66.0,7444.02978515625,0.0,2025-07-26 14:19:39+00:00
50.640355898067355,0.0,1753539582000.0,1.8182194512337446,142.0,3029.0,3029.0,2663.0,203.1999969482422,66.0,7444.02978515625,0.0,2025-07-26 14:19:42+00:00
50.640355898067355,0.0,1753539589000.0,1.8182194512337446,145.0,3036.0,3036.0,2663.0,203.0,66.0,7444.02978515625,-0.028999999165534973,2025-07-26 14:19:49+00:00
50.640355898067355,0.289000004529953,1753539592000.0,1.8182194512337446,146.0,3039.0,3039.0,2663.0,202.8000030517578,66.0,7444.02978515625,-0.06700000166893005,2025-07-26 14:19:52+00:00
50.640355898067355,0.20499999821186066,1753539595000.0,1.8182194512337446,146.0,3042.0,3042.0,2663.0,202.39999389648438,66.0,7444.02978515625,-0.13300000131130219,2025-07-26 14:19:55+00:00
50.640354473143816,0.9610000252723694,1753539596000.0,1.818222301080823,146.0,3043.0,3043.0,2664.0,202.39999389648438,66.0,7444.02978515625,0.0,2025-07-26 14:19:56+00:00
50.64030284062028,1.996999979019165,1753539599000.0,1.8182461056858301,146.0,3046.0,3046.0,2667.0,202.39999389648438,66.0,7450.330078125,0.0,2025-07-26 14:19:59+00:00
50.64012791030109,3.5460000038146973,1753539607000.0,1.8183554895222187,145.0,3054.0,3054.0,2675.0,201.8000030517578,66.0,7471.2998046875,-0.07500000298023224,2025-07-26 14:20:07+00:00
50.64009731635451,3.8540000915527344,1753539608000.0,1.8183797970414162,145.0,3055.0,3055.0,2676.0,201.60000610351562,66.0,7475.06005859375,-0.20000000298023224,2025-07-26 14:20:08+00:00
50.639956248924136,5.000999927520752,1753539612000.0,1.8185196910053492,141.0,3059.0,3059.0,2680.0,201.0,66.0,7493.66015625,-0.15000000596046448,2025-07-26 14:20:12+00:00
50.63991794362664,5.178999900817871,1753539613000.0,1.8185616843402386,141.0,3060.0,3060.0,2681.0,200.8000030517578,66.0,7498.81005859375,-0.20000000298023224,2025-07-26 14:20:13+00:00
50.63984602689743,4.916999816894531,1753539615000.0,1.818647850304842,140.0,3062.0,3062.0,2683.0,200.60000610351562,66.0,7508.75,-0.10000000149011612,2025-07-26 14:20:15+00:00
50.6396871060133,4.255000114440918,1753539620000.0,1.818847842514515,140.0,3067.0,3067.0,2688.0,200.60000610351562,66.0,7531.83984375,0.0,2025-07-26 14:20:20+00:00
50.63950949348509,4.563000202178955,1753539625000.0,1.8189218547195196,139.0,3072.0,3072.0,2693.0,200.0,66.0,7551.93994140625,-0.11999999731779099,2025-07-26 14:20:25+00:00
50.63937831670046,4.7769999504089355,1753539628000.0,1.8189230281859636,138.0,3075.0,3075.0,2696.0,199.39999389648438,66.0,7566.22021484375,-0.20000000298023224,2025-07-26 14:20:28+00:00
50.639152340590954,4.888999938964844,1753539633000.0,1.8189086951315403,138.0,3080.0,3080.0,2701.0,199.8000030517578,66.0,7591.740234375,0.07999999821186066,2025-07-26 14:20:33+00:00
50.63870617188513,4.880000114440918,1753539643000.0,1.8188311625272036,140.0,3090.0,3090.0,2711.0,199.0,66.0,7641.580078125,-0.07999999821186066,2025-07-26 14:20:43+00:00
50.638496708124876,4.916999816894531,1753539648000.0,1.8187069427222013,137.0,3095.0,3095.0,2716.0,199.0,66.0,7666.77978515625,0.0,2025-07-26 14:20:48+00:00
50.63842571340501,4.572000026702881,1753539650000.0,1.8186372052878141,134.0,3097.0,3097.0,2718.0,199.0,66.0,7676.2001953125,0.0,2025-07-26 14:20:50+00:00
50.63835388049483,4.870999813079834,1753539652000.0,1.8185650371015072,130.0,3099.0,3099.0,2720.0,199.0,66.0,7685.72998046875,0.0,2025-07-26 14:20:52+00:00
50.638319766148925,4.833000183105469,1753539653000.0,1.8185282405465841,126.0,3100.0,3100.0,2721.0,199.1999969482422,66.0,7690.43017578125,0.20000000298023224,2025-07-26 14:20:53+00:00
50.63828229904175,4.89900016784668,1753539654000.0,1.8184996582567692,122.0,3101.0,3101.0,2722.0,199.1999969482422,66.0,7694.8701171875,0.0,2025-07-26 14:20:54+00:00
50.63820811919868,4.861000061035156,1753539656000.0,1.8184304237365723,119.0,3103.0,3103.0,2724.0,198.8000030517578,66.0,7704.2099609375,-0.20000000298023224,2025-07-26 14:20:56+00:00
50.63817014917731,4.739999771118164,1753539657000.0,1.8183953873813152,123.0,3104.0,3104.0,2725.0,198.60000610351562,66.0,7709.10986328125,-0.20000000298023224,2025-07-26 14:20:57+00:00
50.63813184387982,4.76800012588501,1753539658000.0,1.8183590099215508,137.0,3105.0,3105.0,2726.0,198.39999389648438,66.0,7714.1201171875,-0.20000000298023224,2025-07-26 14:20:58+00:00
50.638093119487166,4.749000072479248,1753539659000.0,1.8183270748704672,137.0,3106.0,3106.0,2727.0,198.1999969482422,66.0,7718.89990234375,-0.20000000298023224,2025-07-26 14:20:59+00:00
50.637939395383,4.935999870300293,1753539663000.0,1.8181844148784876,137.0,3110.0,3110.0,2731.0,197.39999389648438,65.0,7738.830078125,-0.20000000298023224,2025-07-26 14:21:03+00:00
50.63789983280003,4.89900016784668,1753539664000.0,1.8181528151035309,136.0,3111.0,3111.0,2732.0,197.1999969482422,65.0,7743.77978515625,-0.20000000298023224,2025-07-26 14:21:04+00:00
50.637863874435425,4.880000114440918,1753539665000.0,1.8181155994534492,134.0,3112.0,3112.0,2733.0,197.0,65.0,7748.52978515625,-0.20000000298023224,2025-07-26 14:21:05+00:00
50.637679221108556,4.749000072479248,1753539670000.0,1.8179356399923563,133.0,3117.0,3117.0,2738.0,196.8000030517578,65.0,7772.93017578125,-0.03999999910593033,2025-07-26 14:21:10+00:00
50.637573106214404,4.534999847412109,1753539673000.0,1.8178313691169024,133.0,3120.0,3120.0,2741.0,196.39999389648438,65.0,7786.81982421875,-0.13300000131130219,2025-07-26 14:21:13+00:00
50.63753806985915,4.479000091552734,1753539674000.0,1.817800523713231,132.0,3121.0,3121.0,2742.0,196.39999389648438,65.0,7791.2099609375,0.0,2025-07-26 14:21:14+00:00
50.63746850006282,4.35699987411499,1753539676000.0,1.8177384976297617,130.0,3123.0,3123.0,2744.0,196.0,65.0,7800.1201171875,-0.20000000298023224,2025-07-26 14:21:16+00:00
50.63743497245014,3.9560000896453857,1753539677000.0,1.817715112119913,127.0,3124.0,3124.0,2745.0,196.1999969482422,65.0,7804.5,0.20000000298023224,2025-07-26 14:21:17+00:00
50.63738317228854,3.1070001125335693,1753539679000.0,1.8176810815930367,122.0,3126.0,3126.0,2747.0,196.0,65.0,7810.81982421875,-0.10000000149011612,2025-07-26 14:21:19+00:00
50.6373714376241,2.76200008392334,1753539680000.0,1.817650906741619,122.0,3127.0,3127.0,2748.0,195.60000610351562,65.0,7813.43017578125,-0.4000000059604645,2025-07-26 14:21:20+00:00
50.63736682757735,2.63100004196167,1753539681000.0,1.8176151998341084,122.0,3128.0,3128.0,2749.0,195.60000610351562,65.0,7815.83984375,0.0,2025-07-26 14:21:21+00:00
50.63736339099705,2.7339999675750732,1753539682000.0,1.8175779841840267,121.0,3129.0,3129.0,2750.0,195.39999389648438,65.0,7818.3798828125,-0.20000000298023224,2025-07-26 14:21:22+00:00
50.63733732327819,3.4519999027252197,1753539684000.0,1.817499864846468,118.0,3131.0,3131.0,2752.0,195.0,65.0,7824.47021484375,-0.20000000298023224,2025-07-26 14:21:24+00:00
50.637285774573684,4.059000015258789,1753539686000.0,1.8174174707382917,116.0,3133.0,3133.0,2754.0,194.8000030517578,65.0,7832.4599609375,-0.10000000149011612,2025-07-26 14:21:26+00:00
50.63719927333295,4.236000061035156,1753539689000.0,1.8172818515449762,115.0,3136.0,3136.0,2757.0,194.1999969482422,65.0,7846.22998046875,-0.20000000298023224,2025-07-26 14:21:29+00:00
50.63706826418638,4.208000183105469,1753539694000.0,1.8171103578060865,116.0,3141.0,3141.0,2762.0,193.1999969482422,65.0,7865.43994140625,-0.20000000298023224,2025-07-26 14:21:34+00:00
50.636996096000075,4.552999973297119,1753539697000.0,1.8169707991182804,116.0,3144.0,3144.0,2765.0,192.60000610351562,65.0,7877.7900390625,-0.20000000298023224,2025-07-26 14:21:37+00:00
50.63695385120809,4.440999984741211,1753539699000.0,1.816858146339655,115.0,3146.0,3146.0,2767.0,192.1999969482422,65.0,7887.2900390625,-0.20000000298023224,2025-07-26 14:21:39+00:00
50.63693482428789,4.35699987411499,1753539700000.0,1.8168039992451668,115.0,3147.0,3147.0,2768.0,192.0,65.0,7891.7900390625,-0.20000000298023224,2025-07-26 14:21:40+00:00
50.63689802773297,4.544000148773193,1753539702000.0,1.8166998121887445,114.0,3149.0,3149.0,2770.0,191.8000030517578,65.0,7900.58984375,-0.10000000149011612,2025-07-26 14:21:42+00:00
50.63686684705317,4.198999881744385,1753539705000.0,1.816526222974062,113.0,3152.0,3152.0,2773.0,191.1999969482422,65.0,7912.58984375,-0.20000000298023224,2025-07-26 14:21:45+00:00
50.63685569912195,4.14300012588501,1753539706000.0,1.8164631072431803,113.0,3153.0,3153.0,2774.0,190.8000030517578,65.0,7917.47998046875,-0.4000000059604645,2025-07-26 14:21:46+00:00
50.636799624189734,4.627999782562256,1753539710000.0,1.8162303417921066,112.0,3157.0,3157.0,2778.0,189.60000610351562,65.0,7935.22021484375,-0.30000001192092896,2025-07-26 14:21:50+00:00
50.63677607104182,4.544000148773193,1753539712000.0,1.8161049485206604,115.0,3159.0,3159.0,2780.0,188.39999389648438,65.0,7944.259765625,-0.6000000238418579,2025-07-26 14:21:52+00:00
50.63673625700176,3.9560000896453857,1753539715000.0,1.8159270007163286,113.0,3162.0,3162.0,2783.0,187.0,65.0,7957.77001953125,-0.46700000762939453,2025-07-26 14:21:55+00:00
50.63669870607555,4.992000102996826,1753539718000.0,1.8157444428652525,115.0,3165.0,3165.0,2786.0,186.1999969482422,65.0,7971.2900390625,-0.2669999897480011,2025-07-26 14:21:58+00:00
50.636679930612445,4.7870001792907715,1753539719000.0,1.8156804889440536,117.0,3166.0,3166.0,2787.0,185.8000030517578,65.0,7976.330078125,-0.4000000059604645,2025-07-26 14:21:59+00:00
50.63664313405752,4.375999927520752,1753539721000.0,1.8155663274228573,120.0,3168.0,3168.0,2789.0,185.0,65.0,7985.41015625,-0.4000000059604645,2025-07-26 14:22:01+00:00
50.63662461005151,4.171000003814697,1753539722000.0,1.8155136052519083,121.0,3169.0,3169.0,2790.0,184.39999389648438,65.0,7989.669921875,-0.6000000238418579,2025-07-26 14:22:02+00:00
50.636600721627474,4.2170000076293945,1753539723000.0,1.81546482257545,121.0,3170.0,3170.0,2791.0,183.8000030517578,65.0,7994.02978515625,-0.6000000238418579,2025-07-26 14:22:03+00:00
50.63657716847956,4.105999946594238,1753539724000.0,1.8154189735651016,121.0,3171.0,3171.0,2792.0,183.1999969482422,65.0,7998.240234375,-0.6000000238418579,2025-07-26 14:22:04+00:00
50.63651606440544,4.021999835968018,1753539727000.0,1.8152688536792994,120.0,3174.0,3174.0,2795.0,181.8000030517578,65.0,8010.83984375,-0.46700000762939453,2025-07-26 14:22:07+00:00
50.636491756886244,2.930000066757202,1753539729000.0,1.8151825200766325,121.0,3176.0,3176.0,2797.0,181.1999969482422,65.0,8017.56982421875,-0.30000001192092896,2025-07-26 14:22:09+00:00
50.636479603126645,2.4070000648498535,1753539730000.0,1.8151522614061832,121.0,3177.0,3177.0,2798.0,180.8000030517578,65.0,8020.1298828125,-0.4000000059604645,2025-07-26 14:22:10+00:00
50.636435681954026,2.1649999618530273,1753539733000.0,1.8150899838656187,121.0,3180.0,3180.0,2801.0,180.1999969482422,65.0,8026.669921875,-0.20000000298023224,2025-07-26 14:22:13+00:00
50.63641053624451,2.7809998989105225,1753539734000.0,1.8150862958282232,120.0,3181.0,3181.0,2802.0,180.0,65.0,8029.2998046875,-0.20000000298023224,2025-07-26 14:22:14+00:00
50.63634306192398,4.14300012588501,1753539736000.0,1.815102556720376,120.0,3183.0,3183.0,2804.0,179.8000030517578,65.0,8036.81982421875,-0.10000000149011612,2025-07-26 14:22:16+00:00
50.63626519404352,4.675000190734863,1753539738000.0,1.8151330668479204,122.0,3185.0,3185.0,2806.0,179.8000030517578,65.0,8045.89990234375,0.0,2025-07-26 14:22:18+00:00
50.636185901239514,4.861000061035156,1753539740000.0,1.8151828553527594,125.0,3187.0,3187.0,2808.0,179.39999389648438,65.0,8055.31005859375,-0.20000000298023224,2025-07-26 14:22:20+00:00
50.63597702421248,5.271999835968018,1753539745000.0,1.8153061531484127,126.0,3192.0,3192.0,2813.0,179.1999969482422,65.0,8080.18017578125,-0.03999999910593033,2025-07-26 14:22:25+00:00
50.63583545386791,5.849999904632568,1753539748000.0,1.815390307456255,126.0,3195.0,3195.0,2816.0,178.60000610351562,65.0,8096.93994140625,-0.20000000298023224,2025-07-26 14:22:28+00:00
50.63567603006959,6.64300012588501,1753539751000.0,1.8154841847717762,125.0,3198.0,3198.0,2819.0,177.8000030517578,65.0,8116.22998046875,-0.2669999897480011,2025-07-26 14:22:31+00:00
50.63561878167093,7.045000076293945,1753539752000.0,1.8155115097761154,124.0,3199.0,3199.0,2820.0,177.60000610351562,65.0,8122.8798828125,-0.20000000298023224,2025-07-26 14:22:32+00:00
50.63542817719281,8.005999565124512,1753539755000.0,1.8156110029667616,123.0,3202.0,3202.0,2823.0,176.8000030517578,65.0,8144.919921875,-0.2669999897480011,2025-07-26 14:22:35+00:00
50.63535693101585,8.248000144958496,1753539756000.0,1.8156402558088303,122.0,3203.0,3203.0,2824.0,176.60000610351562,65.0,8153.009765625,-0.20000000298023224,2025-07-26 14:22:36+00:00
50.63528719358146,8.378999710083008,1753539757000.0,1.8156885355710983,122.0,3204.0,3204.0,2825.0,176.39999389648438,65.0,8161.52001953125,-0.20000000298023224,2025-07-26 14:22:37+00:00
50.63514059409499,8.519000053405762,1753539759000.0,1.8157653138041496,120.0,3206.0,3206.0,2827.0,176.0,65.0,8178.419921875,-0.20000000298023224,2025-07-26 14:22:39+00:00
50.63508225604892,6.755000114440918,1753539760000.0,1.8158072233200073,118.0,3207.0,3207.0,2828.0,175.39999389648438,65.0,8185.830078125,-0.6000000238418579,2025-07-26 14:22:40+00:00
